channel name;channel url;subscribers;language
@abadimusic888;https://www.youtube.com/@abadimusic888;8,38K;english
@BREEZYBASSMUSIC;https://www.youtube.com/@BREEZYBASSMUSIC;8,4K;english
@AudiomoMusic;https://www.youtube.com/@AudiomoMusic;8,55K;english
@RPHMUSIK;https://www.youtube.com/@RPHMUSIK;8,67K;english
@MusicEntertainmentChannel;https://www.youtube.com/@MusicEntertainmentChannel;8,79K;english
@usmusicproduction;https://www.youtube.com/@usmusicproduction;8,79K;english
@khoepromusic;https://www.youtube.com/@khoepromusic;8,84K;english
@samiimusicentertainment;https://www.youtube.com/@samiimusicentertainment;8,99K;english
@babamusicworld;https://www.youtube.com/@babamusicworld;82,5K;english
@InfinityMusicProduction;https://www.youtube.com/@InfinityMusicProduction;82,7K;english
@AurienticMusicYT;https://www.youtube.com/@AurienticMusicYT;83,4K;english
@PadangLiveMusic;https://www.youtube.com/@PadangLiveMusic;84,1K;english
@PHIMUSICOFFICIAL;https://www.youtube.com/@PHIMUSICOFFICIAL;84,7K;english
@KenMusicPro;https://www.youtube.com/@KenMusicPro;85,2K;english
@RelaxCafeMusic;https://www.youtube.com/@RelaxCafeMusic;852K;english
@PenguinMusics;https://www.youtube.com/@PenguinMusics;86,4K;english
@ubaymusic9927;https://www.youtube.com/@ubaymusic9927;86,7K;english
@MusicDRecords;https://www.youtube.com/@MusicDRecords;86,8K;english
@trisnamusic1782;https://www.youtube.com/@trisnamusic1782;867K;english
@BackgroundMusic-nc3yl;https://www.youtube.com/@BackgroundMusic-nc3yl;87,2K;english
@ARFCKMusicHits;https://www.youtube.com/@ARFCKMusicHits;87,8K;english
@BiimMusic;https://www.youtube.com/@BiimMusic;87,9K;english
@wearediamond;https://www.youtube.com/@wearediamond;88,4K;english
@sundimusicvibes;https://www.youtube.com/@sundimusicvibes;88,6K;english
@MusicBackstage;https://www.youtube.com/@MusicBackstage;88,9K;english
@gomusiclabel;https://www.youtube.com/@gomusiclabel;89K;english
@R-Studio_Music;https://www.youtube.com/@R-Studio_Music;9,21K;english
@IdhawasMusic;https://www.youtube.com/@IdhawasMusic;9,33K;english
@NamasteMusicIndonesia;https://www.youtube.com/@NamasteMusicIndonesia;9,51K;english
@didirameodemusic3189;https://www.youtube.com/@didirameodemusic3189;9,63K;english
@branimusic3693;https://www.youtube.com/@branimusic3693;9,79K;english
@ARZAH_MUSIC_OFFICIAL;https://www.youtube.com/@ARZAH_MUSIC_OFFICIAL;9,95K;english
@TOPMUSIC-ONE;https://www.youtube.com/@TOPMUSIC-ONE;90,3K;english
@rkbmusic5395;https://www.youtube.com/@rkbmusic5395;91,9K;english
@JUVITAMUSIC;https://www.youtube.com/@JUVITAMUSIC;96,6K;english
@DistorshitMusic;https://www.youtube.com/@DistorshitMusic;97,1K;english
@adibalmusicproduction;https://www.youtube.com/@adibalmusicproduction;97,5K;english
@Oldmusicscrolls-eb8lr;https://www.youtube.com/@Oldmusicscrolls-eb8lr;97,6K;english
@RANSMUSIC;https://www.youtube.com/@RANSMUSIC;979K;english
@BaleHawilaMusic;https://www.youtube.com/@BaleHawilaMusic;98,9K;english
@mymusic-oi1vy;https://www.youtube.com/@mymusic-oi1vy;99,3K;english
@SuperlaksMusic;https://www.youtube.com/@SuperlaksMusic;99,8K;english
